book,sentence_path,text_lex,text,n_words_lex,n_words,construct to absolute nouns ratio,construct nouns and adjectives percentage,noun to verb ratio,definite_article_percentage,direct object marker percentage,pronouns bound to nouns or verbs percentage,"persuasive verb forms (imperative, jussive, cohorative) percentage",preterite percentage,ky percentage,aCr percentage,oM percentage,kya percentage,all conjunctions percentage,non-finite to finite verbs ratio,passive verb forms percentage,total word count,bib,section,composition
4Q365,4Q365:f12ai:8-f12biii:1,חמש נחשת עשה שמן משוחה קדש קטרת סם טהור מעשה רקח עשה מזבח עלה עץ שטה חמש אמה ארך חמש אמה רחב רבע שלש אמה קומה עשה קרן ארבע פנה מן היה קרן צפה את נחשת עשה כל כלי מזבח סיר יע מזרק מזלג מחתה כל כלי עשה נחשת עשה מזבח מכבר מעשה רשת נחשת כרכב חצי יצק ל ארבע טבעת ארבע קצת מכבר נחשת בית בד עשה בד עץ שטה צפה את נחשת בוא בד ,חמשה נחושת ויעשו את שמן המשוחה קודש ואת קטורת הסמים טהור מעשה רוקח ויעשו את מזבח ההולה עצי שטים חמש אמות אורכו וחמש אמות רוחבו רבוע ושלוש אמות קומתו ועשו קרנותיו על ארבע פנותיו ממנו היו קרנותיו ויצפו אותו נחושת ויעשו את כול כלי המזבח את הסירות ואת היעים ואת המזרקות ואת המזלגות ואת המחתות כול כליו עשו נחושת ויעשו למזבח מכבר מעשה רשת נחושת תחת כרכובו מלמטה עד חציו ויצק לו ארבע טבעות לארבע הקצוות למכבר הנחושת בתים לבדים ויעשו את הבדים עצי שטים ויצפו אותם נחושת ויביאו את הבדים ומן ,77,93,0.36666666666666664,0.10185185185185185,2.9285714285714284,12.037037037037036,10.185185185185185,0.0,0.0,8.333333333333332,0.0,0.0,0.0,0.0,16.666666666666664,0.16666666666666666,0.0,108.0,nonbib,,
4Q365,4Q365:f12biii:1-f12biii:8,תכלת ארגמן תולעה שני עשה בגד שרד קדש עשה בגד קדש אהרן צוה יהוה משה עשה אפד זהב תכלת ארגמן תולעה שני שש שזר רקע פח זהב פתיל עשה תוך תכלת תוך ארגמן תוך תולעה שני תוך שש מעשה חשב כתף עשה ל חבר שנים קצה חבר אפדה מן הוא מעשה זהב תכלת ארגמן תולעה שני שש שזר צוה יהוה משה עשה חשן עשה חשן מעשה אפד מעשה חשב מעשה אפד זהב תכלת ארגמן תולעה שני שש שזר מעשה חשב רבע היה ,התכלת והארגמן ותולעת השני עשו בגדי שרד בקודש ויעשו את בגדי הקודש אשר לאהרון כאשר צוהו יהוה את מושה ויעשו את האפוד זהב תכלת וארגמן ותולעת שני ושש משזר וירקעו את פחי הזהב פתילים לעשות בתוך התכלת ובתוך הארגםן ובתוך התולעת השניש ובתוך השש מעשה חושב כתפות עשו לוא חוברות אל שני קצותיו וחבר אפדותו ממנו הואה כמעשהו זהב תכלת וארגמן ותולעת שני ושש משזר כאשר צוה יהוה את מותשה ויעשו את החושן ויעשו את החשן כמעשי אפוד מעשי חושב כמעשי אפוד זהזב תכלת ארגמן ותולעת שני ושש משוזר מעשה חושב רבוע היה ,83,94,0.43243243243243246,0.1509433962264151,3.625,12.264150943396226,6.60377358490566,0.0,0.0,4.716981132075472,0.0,0.0,0.0,0.0,17.92452830188679,0.6,3.7735849056603774,106.0,nonbib,,
4Q365,4Q365:f12biii:8-f13:2,כפל עשה חשן זרת ארך זרת רחב כפל מלא ב ארבע טור אבן טור אדם פטדה ברקת טור אחד טור שני נפך ספיר יהלם טור שלישי לשם שבו אחלמה טור רביעי תרשיש שהם ישפה סבב משבצות זהב מלאה אבן שם בן ישראל הנה שנים עשרה שם פתוח חותם איש שם שנים עשר בן ישראל עשה חשן שרשרת גבלות מעשה עבת זהב טהור עשה שנים משבצות זהב שנים טבעת זהב נתן שנים טבעת זהב שנים טבעת קצת חשן נתן כתף אפד ,כפול עשה את החשן זרת אורכו וזרת רחובו כפול וימלאו בו ארבעה טורי אבן טור אודם פטדה וברקת הטור האחד והטור השני נפך ספיר ויהלום והטור השלישי לשם שבו ואחלמה והטור הרביעי תרשיש שהם וישפה מוסבות משבצות זהב במלואותיהמה והאבנים על שמות בני ישראל הנה שתים עשרה על שמותם פתוחי חותם איש על שמו לשנים העשר בני ישראל ויעשו על החשן שרשרות גבלות מעשי עבות זהב טהור ויעשו שתי משבצות זהב ושתי טבעות זהב ויתנו את שתי הטבעות הזהב על שתי טבעות על קצוות החושן ויתנום על כתפות האפוד ,81,90,0.2972972972972973,0.10091743119266056,6.25,14.678899082568808,1.834862385321101,0.0,0.0,3.669724770642202,0.0,0.0,0.0,0.0,13.761467889908257,0.6,0.9174311926605505,109.0,nonbib,,
4Q365,4Q365:f13:2-f15a_b:5,פנה עשה שנים טבעת זהב שים דבר יהוה משה אהרן אמר אל דבר בן ישראל אמר זה חיה אכל כל בהמה ארץ כל פרס פרסה שסע שסע שלך ינשוף כל שרץ עוף הלך ארבע שקץ הוא ל זה אכל כל שרץ עוף הלך ארבע כרע רגל נתר ב ארץ אלה מן אכל ארבה מין סלעם מין חרגל מין חגב מין כל שרץ עוף ,אל מול פניו ויעשו שתי טבעות זהב וישימו על וידבר יהוה אל מושה ואל אהרון לאמור אליהם דברו אל בני ישראל לאמור זואת החיה אשר תאכלו מכול הבהמה אשר על הארץ כול מפריסת פרסה ושוסעת שסע ואת השלך ואת הינשוף וכול שרץ העוף ההולך על ארבע שקץ הוא לכמה אך את זה תואכלו מכול שרץ העוף ההולך על ארבע אשר לוא כרעים ממעל לרגליו לנתר בהן על הארץ את אלה מהמה תואכלו את הארבה למינו ואת הסלעם למינו ואת החרגול למינו ואת החגב למינו וכול שרץ העוף ,64,88,0.5555555555555556,0.09259259259259259,2.2857142857142856,13.88888888888889,7.4074074074074066,0.0,0.9259259259259258,2.7777777777777777,0.0,0.0,0.0,0.0,11.11111111111111,1.0,0.0,108.0,nonbib,,
4Q365,4Q365:f15a_b:5-f17a_c:3,ל ארבע רגל שקץ הוא ל אלה טמא כל נגע נבלה טמא ערב כל נשא נבלה כבס בגד טמא ערב נפל על מות טמא כל כלי עץ בגד עור שק כל כלי עשה מלאכה ב מים בוא טמא ערב טהר כל כלי חרש ל אכלה נגע נבלה טמא ערב אכל נבלה כבס בגד טמא ערב כל שרץ שרץ ארץ שקץ הוא אכל כל הלך גחון כל הלך ארבע כל רבה רגל כל שרץ שרץ ארץ ,אשר לו ארבע רגלים שקץ האו לכמה ולאלה תטמאו כול הנוגע בנבלתם יטמא עד הערב וכול הנושא מנבלתם יכבס בגדיו וטמא עד הערב יפול עליו במותם יטמא מכול כלי עץ או בגד או עור או שק כול כלי אשר יעשה מלאכה בהם במים יבוא וטמא עד הערב וטהר וכול כלי חרש אשר לכמה לאוכלה הנוגע בנבלתה יטמא עד הערב והאוכל מנבלתם יכבס בגדיו וטמא עד הערב וכול השרץ השורץ על הארץ שקץ הוא לוא יאכל כול ההולך אל גחון וכול הולך על ארבע עד כול מרבה רגלים לכול השרץ השורץ על הארץ ,76,93,0.5217391304347826,0.1111111111111111,1.5217391304347827,14.814814814814813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.037037037037036,0.6428571428571429,1.8518518518518516,108.0,nonbib,,
4Q365,4Q365:f17a_c:3-f18:3,אכל שקץ הם שקץ נפש כל שרץ שרץ טמא ב טמא ב אני יהוה אלהים קדש היה קדוש קדוש אני יהוה אלהים טמא נפש כל שרץ רמש ארץ אני יהוה אלהים עלה את ארץ מצרים היה ל אלהים היה קדוש קדוש אני זה תורה בהמה עוף ראה כהן את יום שביעי שני כהה נגע פשה נגע עור טהר כהן מספחת היא כבס בגד טהר פשה פשה מספחת עור ראה כהן טהרה ראה שני כהן ראה ,לוא תוכלום כי שקץ הם אל תשקצו את נפשותיכמה בכול השרץ השורץ ולוא תטמאו בהמה ונטמאתם בהמה כי אני יהוה אלוהיכמה והתקדשתם והייתם קדושים כי קדוש אני יהוה אלוהיכמה ולוא תטמאו את נפשותיכמה בכול השרץ הרומש על הארץ כי אני יהוה אלוהיכמה המעלה אתכם מארץ מצרים להיות לכמה לאלוהים והייתם קדושים כי קדוש אני זואת תורת הבהמה והעוף וראה הכוהן אותו ביום השביעי שנית והנה כהה הנגע ולוא פשה הנגע בעור וטהרו הכוהן מספחת היא וכבס בגדיו וטהר ואם פשוה תפשה המספחת בעור אחרי הראותו אל הכוהן לטהרתו ונראה שנית אל הכוהן וראה ,76,94,0.2222222222222222,0.037383177570093455,1.368421052631579,15.887850467289718,1.8691588785046727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5607476635514,0.35714285714285715,1.8691588785046727,107.0,nonbib,,
4Q365,4Q365:f18:3-f21:2,כהן פשה מספחת עור טמא כהן צרעת היא בשר חי טמא הוא צרעת היא ראה כהן הפך נגע לבן טהר כהן נגע טהור הוא בשר היה ב עור שחין רפא היה מקום שחין שאת לבן בהרת עור מלאכה צרעת מאר נגע טמא הוא שרף בגד שתי ערב צמר פשת כל כלי ל כפר בעד בית שחט פר חטאת ל לקח מלא מחתה גחל אש מזבח פנה יהוה מלא חפן קטרת סם ,הכוהן והנה פושתה המספחת בעור וטמאו הכוהן צרעת היא הבשר החי טמא הוא צרעת היא וראהו הכוהן והנה נהפכ הנגע ללבן וטהר הכוהן את הנגע טהור הוא ובשר כי יהיה בו בעורו שחין ונרפא והיה במקום השחין שאת לבנה או בהרת העור למלאכה צרעת ממארת הנגע טמא הוא ושרף את הבגד או את השתי או את הערב בצמר או בפשתים או את כול כלי אשר לו וכפר בעדו ובעד ביתו ושחט את פר החטאת אשר לו ולקח מלוא המחתה גחלי אש מעל המזבח מלפני יהוה ומלוא חופניו קטורת סמים ,72,90,0.21875,0.06542056074766354,3.6363636363636362,16.822429906542055,5.607476635514018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.69158878504673,0.1,1.8691588785046727,107.0,nonbib,,
4Q365,4Q365:f21:2-f23:4,דק בוא בית פרכת ארץ ישב שמר אתם חקה משפט עשה כל תועבה אלה אזרח גר גור תוך כל תועבה אלה עשה איש ארץ פנה טמא ארץ קיא ארץ את טמא את קיא גוי פנה כל עשה כל סכה ישב שבע יום כל אזרח ישראל ישב סכה ידע דור סכה ישב אב יצא את ארץ מצרים אני יהוה אלהים דבר משה מועד יהוה בן ישראל דבר יהוה משה אמר צוה בן ישראל ,דקה והביא מבית לפרוכת הארץ את יושביה ושמרתם אתם את חוקותי ואת משפטי ולוא תעשו מכול התועבות האלה האזרח והגר הגר בתוככמה כי את כול התועבות האלה עשו אנשי הארץ אשר לפניכמה ותטמא הארץ ולוא תקיא הארץ אתכם בטמאכם אותה כאשר קאה את הגוי אשר לפניכמה כי כול אשר יעשה מכול בסוכות תשבו שבעת ימים כול האזרח בישראל ישב בסוכות למען ידעו דורותיכם כי בסוכות הושבתי את אבותיכם בהוציאי אותם מארץ מצרים אני יהוה אלוהיכם וידבר מושה את מועדי יהוה אל בני ישראל וידבר יהוה אל מושה לאמור צו את בני ישראל ,73,93,0.5294117647058824,0.08411214953271028,2.0588235294117645,12.149532710280374,7.476635514018691,0.0,0.9345794392523363,2.803738317757009,0.0,0.0,0.0,0.0,11.214953271028037,0.13333333333333333,0.0,107.0,nonbib,,
4Q365,4Q365:f23:4-f24:1,אמר בוא ארץ אנכי נתן ל נחלה ישב על בטח קרב עץ עלה כל מלאכה בית בנה ל ארץ ערך את מזבח עלה עגל ם פסח שלם תודה נדבה עלה דבר יום יום ל ל מים דלת כל מלאכה בית קרב מועד יצהר קרב עץ שנים י קרב יום ראשון לוי יהודה יום שני בנימן בן יוסף יום שלישי ראובן שמעון יום רביעי יששכר זבולון יום חמישי גד אשר יום ששי דן נפתלי קרב עץ בהמה חיה ארץ היה ,לאמור בבואכמה אל הארץ אשר אנוכי נותן לכמה לנחלה וישבתם עליה לבטח תקריבו עשצים לעולה ולכול מלאכת הבית אשר תבנו לי בארץ לערוך אותם על מזבח העולה ואת העגלים ם לפסחים ולשלמים ולתודות ולנדבות ולעולות דבר יום ביומו ל ל מים ולדלתות ולכול מלאכת הבית יקריבו ואחר מועד היצהר יקריבו את העצים שנים ו המקריבים ביום הרישון לוי ויהודה וביום השני בנימין ובני יוסף וביום השלישי ראובן ושמעון וביום הרביעי יששכר וזבולון וביום החמישי גד ואשר וביום הששי דן ונפתלי ויקריבו על העצים ולבהמתכה ולחיה אשר בארצכה תהיה ,80,89,0.2962962962962963,0.07766990291262135,4.2727272727272725,20.388349514563107,1.9417475728155338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.300970873786408,0.5714285714285714,0.0,103.0,nonbib,,
4Q365,4Q365:f24:1-f25a_c:5,כל תבואה אכל ספר ל שבע שבת שנה שבע שנה שבע פעם היה ל יום שבע שבת שנה תשע ארבעים שנה עבר שופר תרועה חדש שביעי עשור חדש יום כפרים עבר שופר תרועה נגף פנה איב רדה ב שנא נוס רדף את אלה שמע ל יסף יסר את שבע חטאת שבר גאון עז נתן שמים ברזל ארץ נחושה תמם ריק כח נתן ארץ יבול עץ נתן פרי הלך עם קרי אבה שמע ל יסף על מכה שבע חטאת ,כול תבואתה לאכול וספרתה לכה שבע שבתות שנים שבע שנים שבע פעמים והיו לכה ימי שבע שבתות השנים תשע וארבעים שנה והעברתמה שופר תרועה בחודש השביעי בעשור לחודש ביום הכפורים תעבירו שופר תרועה ונגפתם לפני אויביכם ורדו בכם שונאיכם ונסתם ואין רודפ אתכם ואם עד אלה לוא תשמעו לי ויספתי ליסרה אתכם שבע על חטואתיכם ושברתי את גאון עוזכם ונתתי את שמיכם כברזל ואת ארצכם כנחושה ותם לריק כוחכמה ולוא תתן ארצכם את יבולה ועץ לוא יתן פריו ואם תלכו עמי קרי ולוא תואבו לשמוע לי ויספתי עליכם מכה שבע על חטאותיכם ,79,93,0.5294117647058824,0.08333333333333333,1.2380952380952381,3.7037037037037033,3.7037037037037033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.444444444444446,0.23529411764705882,0.9259259259259258,108.0,nonbib,,
4Q365,4Q365:f25a_c:5-f25a_c:14,שלח ב חיה שדה שכל את כרת בהמה מעט את שמם דרך אלה יסר ל הלך עם קרי הלך אני עם קרי נכה את אני שבע חטאת בוא על חרב נקם נקם ברית אסף עיר שלח דבר תוך נתן יד איב שבר ל מטה לחם אפה עשר אשה לחם תנור אחד שוב לחם משקל אכל שבע זה שמע ל הלך עם קרי הלך עם חמה קרי יסר את שבע חטאת אכל בשר בן בשר בת אכל , והשלחתי בכם את חית השדה ושכלה אתכם והכריתה את בהמתכם והמעיטה אתכם ונשמו דרכיכם ואם באלה לוא תוסרו לי והלכתם עמי קרי והלכתי גם אני עמכם בקרי והכיתי אתכם גם אני שבע על חטואתיכם והבאתי עליכם חרב נוקמת נקם ברית ונאספתם אל עריכם ושלחתי דבר בתוככם ונתתם ביד אויב בשברי לכמ מטה לחם ואפו עשר נשים לחמכם בתנור אחד והשיבו לחמכם במשקל ואכלתם ולוא תשבעו ואם בזואת לוא תשמעו לי והלכתם עמי בקרי והלכתי עמכם בחמת קרי ויסרתי אתכמה שבע על חטאותיכם ואכלתם בשר בניכם ובשר בנותיכם תואכלו ,77,90,0.25,0.03669724770642202,0.8333333333333334,0.9174311926605505,1.834862385321101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.770642201834864,0.043478260869565216,3.669724770642202,109.0,nonbib,,
4Q365,4Q365:f25a_c:14-f26a_b:8,שמם במה כרת חמן נתן פגר פגר גלול געל נפש את נתן עיר חרבה שמם מקדש רוח ריח ניחוח שמם אני ארץ כל בן ישראל לשבם ב דבר יהוה משה מדבר סיני אהל מועד אחד חדש שני שנה שני יצא ארץ מצרים אמר נשא ראש עדה בן ישראל משפחה בית אב מספר כתב שם גלגלת בן עשרים שנה מעל כל יצא צבא ישראל פקד את צבא אתה אהרן את היה , והשמותי את במותיכם והכרתי את חמניכם ונתתי את פגריכם על פגרי גלוליכם וגעלה נפשי אתכם ונתתי את עריכם חורבה והשמותי את מקדשיכם ולוא אריח בריח ניחוחכם והשמותי אני את הארץ כול בני ישראל לשבם כאשר ב וידבר יהוה אל מושה במדבר סיני באוהל מועד באחד לחודש השני בשנה השנית לצאתם מאצר מצרים לאמור שא את רואש עדת בני ישראל למשפחותם לבית אבותם במספר כתב שמות לגולגלותם מבן עשרים שנה ומעלה כול יוצא צבא בישראל תפקוד אותם לצבאותם אתה ואהרון ואתכם יהיו ,71,83,1.4444444444444444,0.12264150943396226,2.0,4.716981132075472,6.60377358490566,0.0,1.8867924528301887,0.9433962264150944,0.0,0.0,0.0,0.0,11.320754716981133,0.15384615384615385,0.0,106.0,nonbib,,
4Q365,4Q365:f26a_b:8-f28:3,איש איש מטה איש ראש בית אב היה אלה שם חצר מסך פתח חצר משכן מזבח מיתר כל עבדה קהת משפחה עמרמי משפחה יצהרי משפחה חברוני משפחה עזיאלי אלה משפחה קהתי מספר שם כל זכר בן חדש מעל שמנה אלף שש מאה שמר משמרת קדש משפחה בן קהת חנה ירך משכן תימן נשיא בית אב משפחה קהתי אליצפן בן עזיאל כל בוא עבד עבדה עבדה עבדה עבדה משא אהל מועד היה פקד שמנה אלף חמש מאה ששים פה יהוה פקד את יד משה ,איש איש למטה איש רואש לבית אבותו יהיו ואלה שמות החצר ואת מסך פתח החצר אשר על המשכן ועל המזבח סביב ואת מיתריו לכול עבודתו לקחת משפחות העמרמי ומשפחות היצהרי ומשפחות החברוני ומשפחות העוזיאלי אלה משפחות הקהתי במספר שמות כול זכר מבן חודש ולמעלה שמונת אלפים ושש מאות שומרי משמרת קודש משפחות בני קהת יחנו על ירך המשכן תימנה ונשיא בית אב למשפחות הקהתי אליצפן בן עוזיאל כול הבא לעבוד עבודת עבודה עבודה ועבודת משא באוהל מועד ויהיו פקודיהם שמונת אלפים וחמש מאות וששים על פי יהוה פקד אותם ביד מושה ,84,92,1.08,0.25,8.285714285714286,11.11111111111111,1.8518518518518516,0.0,0.0,0.9259259259259258,0.0,0.0,0.0,0.0,12.962962962962962,0.75,0.0,108.0,nonbib,,
4Q365,4Q365:f28:3-f31a_c:3,איש איש עבדה משא פקד צוה יהוה משה היה יום כלה משה קום משכן משח את קדש את יום שנים עשר יום נשיא בן נפתלי אחירע בן עינן קרבן קערה כסף אחד שלשים מאה משקל מזרק כסף אחד שבעים שקל שקל קדש שנים מלא סלת בלל שמן מנחה כף אחד עשרה זהב מלא קטרת תנופה פנה יהוה בן ישראל היה עבד עבדה יהוה לוי סמך יד ראש פר עשה יום משכן כסה ענן ,איש איש על עבדתו ועל משאו ופקדו אשר צוה יהוה את מושה ויהי ביום כלות מושה להקים את המשכן וימשח אותו ויקדש אותו ואת ביום שנים עשר יום נשיא לבני נפתלי אחירע בן עינן וקרבנו קערת כסף אחת שלושים ומאה משקלה מזרק כסף אחד שבעים שקל בשקל הקודש שניהם מלאים סולת בלולה בשמן למנחה כף אחת עשרה זהב מלאה קטורת תנופה לפני יהוה מאת בני ישראל והיו לעבוד את עבודת יהוה והלוים יסמכו את ידיהם על רואש הפרים ועשה את וביום את המשכן כסה הענן את ,74,87,0.5238095238095238,0.10377358490566038,3.1538461538461537,5.660377358490567,7.547169811320755,0.0,0.9433962264150944,2.8301886792452833,0.0,0.0,0.0,0.0,11.320754716981133,0.4444444444444444,0.0,106.0,nonbib,,
4Q365,4Q365:f31a_c:3-f31a_c:10,משכן אהל עדות ערב היה משכן מראה אש בקר היה ענן כסה מראה אש לילה פה עלה ענן אהל נסע בן ישראל מקום שכן שם ענן חנה בן ישראל פה יהוה נסע בן ישראל פה יהוה חנה כל יום שכן ענן משכן חנה ארך ענן משכן יום רב שמר בן ישראל משמרת יהוה נסע היה ענן יום מספר משכן פה יהוה חנה פה יהוה נסע היה ענן ערב בקר עלה ענן ,המשכן לאוהל העדות ובערב יהיה על המשכן כמראה אש עד בוקר כן יהיה תמיד הענן יכסנו ומראה אש לילה ולפי העלות הענן מעל האוהל ואחרי כן יסעו בני ישראל ובמקום אשר ישכון שמה הענן יחנו בני ישראל על פי יהוה יסעו בני ישראל ועל פי יהוה יחנו כול ימי אשר ישכון הענן על המשכן יחנו ובהאריך הענן על המשכן ימים רבים ושמרו בני ישראל את משמרת יהוה ולוא יסעו ויש אשר יהיה הענן ימים במספר על המשכן על פי יהוה יחנו ועל פי יהוה יסעו ויש אשר יהיה הענן מערב עד בוקר ונעלה הענן ,72,95,0.5769230769230769,0.14150943396226415,2.7777777777777777,14.150943396226415,0.9433962264150944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.264150943396226,0.125,1.8867924528301887,106.0,nonbib,,
4Q365,4Q365:f31a_c:10-f32:1,בקר נסע עלה ענן נסע יום חדש יום ארך ענן משכן שכן על חנה בן ישראל נסע עלה נסע פה יהוה חנה פה יהוה נסע משמרת יהוה שמר פה יהוה יד משה דבר יהוה משה אמר עשה ל שנים חצצרה כסף מקשה עשה את היה ל מקרא עדה מסע מחנה תקע ב יעד אל כל עדה פתח אהל מועד אחד תקע סוסי מטה דן עמיאל בן גמלי מטה נפתלי נחבי בן ופסי מטה גד ,בבוקר ונסעו או יומם ונעלה הענן ונסעו או יומים או חודש או ימים בהאריך הענן על המשכן לשכון עליו יחנו בני ישראל ולוא יסעו ובהעלותו יסעו על פי יהוה יחנו ועל פי יהוה יסעו את משמרת יהוה שמרו על פי יהוה ביד מושה וידבר יהוה אל מושה לאמור עשה לכה שתי חצוצרות כסף מקשה תעשה אותם והיו לכה למקרא העדה ולמסע את המחנות ותקעו בהן ונועדו אליך כול העדה אל פתח אוהל מועד ואם באחת יתקעו סוסי למטה דן עמיאל בן גמלי למטה נפתלי נחבי בן וופסי למטה גד ,75,90,1.1428571428571428,0.14545454545454545,2.4210526315789473,5.454545454545454,1.8181818181818181,0.0,0.9090909090909091,0.9090909090909091,0.0,0.0,0.0,0.0,15.454545454545453,0.1875,1.8181818181818181,110.0,nonbib,,
4Q365,4Q365:f32:2-f32:9,גאואל בן מכי מטה אשר סתור בן מיכאל אלה שם איש שלח משה תור ארץ קרא משה יהושע בן נון יהושע שלח את משה תור ארץ כנען אמר אל עלה זה נגב עלה הר ראה ארץ מה היא עם ישב על חזק הוא היה רפה מעט הוא רב מה ארץ הוא ישב ב טוב היא רע מה עיר הוא ישב ב מחנה מבצר מה ארץ שמן רזה ב עץ ב חזק לקח יד פרי ארץ יום יום ,גאואל בן מיכי למטה אשר סתור בן מיכאל אלה שמות האנשים אשר שלח מושה לתור את הארץ ויקרא מושה ליהושע בן נון יהושוע וישלח אותם מושה לתור את ארץ כנען ויומר אליהם עלו זה בנגב ועליתם את ההר וראיתם את הארץ מה היאה ואת העם היושב עליה החזק הואה יהיה או רפה המעט הואה ואם רב ומה הארץ אשר הואה יושב בה הטובה היאה ואם רעה ומה הערים אשר הואה יושב בהן המחנים אם במבצרים ומה הארץ השמנה אם רזה היש בה עץ אם אין בה והתחזקתמה ולקחתם בידכםה מפרי הארץ והימים ימי ,78,94,0.6153846153846154,0.07476635514018691,2.2666666666666666,10.2803738317757,4.672897196261682,0.0,0.9345794392523363,2.803738317757009,0.0,0.0,0.0,0.0,18.69158878504673,0.5,0.0,107.0,nonbib,,
4Q365,4Q365:f32:9-f33a_b:4,בכורה ענב תור ארץ מדבר צן רחב לבא חמת עלה נגב בוא חברון שם אחימן ששי תלמי יליד ענק חברון שבע שנה בנה פנה צען מצרים בוא נחל אשכול רגל את כרת זמורה אשכול ענב אחד ב נשא מוט שנים רמון תאנה מקום הוא קרא נחל אשכול אדות אשכול כרת שם בן ישראל שוב תור יליד ענק ראה עמלק ישב ארץ נגב חתי אמרי ישב הר כנעני ישב ים יד ירדן הסה כלב עם ,בכורות ענבים ויתורו את הארץ ממדבר צין עד רחוב לבו חמת ועלו לנגב ויבואו עד חברון ושמה אחימון וששי ותלמי ילידי הענק וחברון שבע שנים נבנתה לפני צען מצרים ויבואו עד נחל אשכול וירגלו אותה ויכרתו משם זמורה ואשכול ענבים אחד בה וישאו במוט בשנים ומן הרמונים ומן התאנים למקום ההואה קראו נחל אשכול על אודות האשכול אשר כרתו משמה בני ישראל וישובו מתור וגם ילידי הענק ראינו שם עמלק יושב בארץ הנגב והחתי והאמורי יושב בהר והכנעני יושב על הים ועל יד הירדן ויהס כלב את העם על ,75,90,0.625,0.11214953271028037,2.764705882352941,14.018691588785046,1.8691588785046727,0.0,0.9345794392523363,7.476635514018691,0.0,0.0,0.0,0.0,20.5607476635514,0.3076923076923077,0.9345794392523363,107.0,nonbib,,
4Q365,4Q365:f33a_b:4-f35ii:4,משה אמר עלה עלה ירש את יכל יכל ישראל גר גור תוך כל עם שגגה נפש אחד חטא שגגה קרב עז בת שנה חטאת כפר כהן נפש שגג חטא שגגה פנה יהוה כפר על סלח ל אזרח בן ישראל גר גור תוך תורה אחד ם איש בחר ב מטה פרח שכך על תלנות בן ישראל הם לון על דבר משה בן ישראל נתן אל כל נשיא מטה נשיא אחד מטה נשיא אחד בית אב שנים עשר מטה מטה אהרן תוך ,מושה ויואמר עלה נעלה וירשנו אותה כי יכול נוכל ישראל ולגר הגר בתוכם כי לכול העם בשגגה ואם נפש אחת תחטא בשגגה והקריבה עז בת שנתה לחטאת וכפר הכוהן על הנפש השוגגת בחטאה בשגגה לפני יהוה לכפר עליו ונסלח לו האזרח בבני ישראל ולגר הגר בתוכם תורה אחת ם האיש אשר אבחר בו מטהו יפרח והשכותי מעלי את תלונות בני ישראל אשר המה מלינים עליכם וידבר מושה אל בני ישראל ויתנו אליו כול נשיאיהם מטה לנשיא אחד מטה לנשי אחד לבית אבותם שנים עשר מטות ומטה אהרון בתוך ,81,89,0.5789473684210527,0.102803738317757,1.9,7.476635514018691,0.9345794392523363,0.0,0.0,2.803738317757009,0.0,0.0,0.0,0.0,14.018691588785046,0.5384615384615384,0.9345794392523363,107.0,nonbib,,
4Q365,4Q365:f35ii:4-f36:5,מטה נוח משה מטה פנה יהוה אהל עדות היה מחרת בוא משה אהל עדות פרח מטה אהרן בית לוי יצא פרח צוץ ציץ גמל שקד יצא משה כל מטה פנה יהוה כל בן ישראל ראה לקח איש מטה אח אב נתן נחלה שאר קרוב אל משפחה ירש את היה בן ישראל חקה משפט צוה יהוה משה קרב ראש אב משפחה בן גלעד בן מכיר בן מנשה משפחה בן יוסף פנה משה פנה נשיא ראש אב בן ישראל אמר אדון צוה יהוה נתן ארץ ,מטותם וינח מושה את המטות לפני יהוה באוהל העדות ויהי ממחרת ויבוא מושה אל אוהל העדות והנה פרח מטה אהרון לבית לוי ויוצא פרח ויצץ ציץ ויגמול שקדים ויוציא מושה את כול המטות מלפני יהוה אל כול בני ישראל ויראו ויקחו איש מטהו אין אחים לאביו ונתתם את נחלתו לשארו הקרוב אליו ממשפחתו וירש אותה והיתה לבני ישראל לחוקת משפט כאשר צוה יהוה את מושה ויקרבו ראשי האבות למשפחות בני גלעד בן מכיר בן מנשה ממשפחות בני יהוספ לפני מושה ולפני הנשיאים ראשי אבות לבני ישראל ויואמרו את אדוני צוה יהוה לתת את הארץ ,84,95,1.4666666666666666,0.20754716981132076,3.0555555555555554,7.547169811320755,5.660377358490567,0.0,3.7735849056603774,10.377358490566039,0.0,0.0,0.0,0.0,15.09433962264151,0.058823529411764705,0.0,106.0,nonbib,,
